year,country,sector,emissions
2018,India,Other Fuel Combustion,46.11
2018,India,Total excluding LUCF,666.51
2018,India,Total including LUCF,669.34
2018,India,Waste,68.81
2018,Indonesia,Agriculture,115.04
2018,Indonesia,Energy,38.71
2018,Indonesia,Fugitive Emissions,20.28
2018,Indonesia,Industrial Processes,2.61
2018,Indonesia,Land-Use Change and Forestry,47.6
2018,Indonesia,Other Fuel Combustion,18.43
2018,Indonesia,Total excluding LUCF,287.5
2018,Indonesia,Total including LUCF,335.1
2018,Indonesia,Waste,131.14
2018,Iran,Agriculture,17.29
2018,Iran,Energy,101.77
2018,Iran,Fugitive Emissions,98.44
2018,Iran,Industrial Processes,0.08
2018,Iran,Land-Use Change and Forestry,0
2018,Iran,Other Fuel Combustion,3.33
2018,Iran,Total excluding LUCF,149.69
2018,Iran,Total including LUCF,149.69
2018,Iran,Waste,30.56
2018,Iraq,Agriculture,3.78
2018,Iraq,Energy,2.1
2018,Iraq,Fugitive Emissions,1.62
2018,Iraq,Industrial Processes,0
2018,Iraq,Land-Use Change and Forestry,0
2018,Iraq,Other Fuel Combustion,0.49
2018,Iraq,Total excluding LUCF,16.75
2018,Iraq,Total including LUCF,16.75
2018,Iraq,Waste,10.87
2018,Ireland,Agriculture,15.79
2018,Ireland,Energy,0.23
2018,Ireland,Fugitive Emissions,0.04
2018,Ireland,Industrial Processes,0
2018,Ireland,Land-Use Change and Forestry,0
2018,Ireland,Other Fuel Combustion,0.19
2018,Ireland,Total excluding LUCF,16.82
2018,Ireland,Total including LUCF,16.82
2018,Ireland,Waste,0.81
2018,Israel,Agriculture,0.61
2018,Israel,Energy,3.38
2018,Israel,Fugitive Emissions,3.29
2018,Israel,Industrial Processes,0
2018,Israel,Land-Use Change and Forestry,0
2018,Israel,Other Fuel Combustion,0.09
2018,Israel,Total excluding LUCF,12.07
2018,Israel,Total including LUCF,12.07
2018,Israel,Waste,8.07
2018,Italy,Agriculture,20.5
2018,Italy,Energy,7.49
2018,Italy,Fugitive Emissions,4.6
2018,Italy,Industrial Processes,0.05
2018,Italy,Land-Use Change and Forestry,0
2018,Italy,Other Fuel Combustion,2.89
2018,Italy,Total excluding LUCF,43.67
2018,Italy,Total including LUCF,43.67
2018,Italy,Waste,15.63
2018,Jamaica,Agriculture,0.29
2018,Jamaica,Energy,0.05
2018,Jamaica,Fugitive Emissions,0
2018,Jamaica,Industrial Processes,0
2018,Jamaica,Land-Use Change and Forestry,0
2018,Jamaica,Other Fuel Combustion,0.05
2018,Jamaica,Total excluding LUCF,0.78
2018,Jamaica,Total including LUCF,0.78
2018,Jamaica,Waste,0.44
2018,Japan,Agriculture,14.08
2018,Japan,Energy,2.17
2018,Japan,Fugitive Emissions,0.79
2018,Japan,Industrial Processes,0.04
2018,Japan,Land-Use Change and Forestry,0.01
2018,Japan,Other Fuel Combustion,1.39
2018,Japan,Total excluding LUCF,21.11
2018,Japan,Total including LUCF,21.12
2018,Japan,Waste,4.81
2018,Jordan,Agriculture,0.58
2018,Jordan,Energy,0.33
2018,Jordan,Fugitive Emissions,0.26
2018,Jordan,Industrial Processes,0
2018,Jordan,Land-Use Change and Forestry,0
2018,Jordan,Other Fuel Combustion,0.07
2018,Jordan,Total excluding LUCF,6.3
2018,Jordan,Total including LUCF,6.3
2018,Jordan,Waste,5.39
2018,Kazakhstan,Agriculture,15.97
2018,Kazakhstan,Energy,20.13
2018,Kazakhstan,Fugitive Emissions,18.7
2018,Kazakhstan,Industrial Processes,0.01
2018,Kazakhstan,Land-Use Change and Forestry,0
2018,Kazakhstan,Other Fuel Combustion,1.43
2018,Kazakhstan,Total excluding LUCF,41.36
2018,Kazakhstan,Total including LUCF,41.36
2018,Kazakhstan,Waste,5.25
2018,Kenya,Agriculture,28.37
2018,Kenya,Energy,11.09
2018,Kenya,Fugitive Emissions,0.02
2018,Kenya,Industrial Processes,0
2018,Kenya,Land-Use Change and Forestry,0
2018,Kenya,Other Fuel Combustion,11.08
2018,Kenya,Total excluding LUCF,40.25
2018,Kenya,Total including LUCF,40.25
2018,Kenya,Waste,0.78
2018,Kiribati,Agriculture,0.01
2018,Kiribati,Energy,0
2018,Kiribati,Fugitive Emissions,0
2018,Kiribati,Industrial Processes,0
2018,Kiribati,Land-Use Change and Forestry,0
2018,Kiribati,Other Fuel Combustion,0
2018,Kiribati,Total excluding LUCF,0.02
2018,Kiribati,Total including LUCF,0.02
2018,Kiribati,Waste,0.02
2018,Kuwait,Agriculture,0.19
2018,Kuwait,Energy,3.68
2018,Kuwait,Fugitive Emissions,3.54
2018,Kuwait,Industrial Processes,0
2018,Kuwait,Land-Use Change and Forestry,0
2018,Kuwait,Other Fuel Combustion,0.14
2018,Kuwait,Total excluding LUCF,6.08
2018,Kuwait,Total including LUCF,6.08
2018,Kuwait,Waste,2.21
2018,Kyrgyz Republic,Agriculture,3.64
2018,Kyrgyz Republic,Energy,0.67
2018,Kyrgyz Republic,Fugitive Emissions,0.23
2018,Kyrgyz Republic,Industrial Processes,0
2018,Kyrgyz Republic,Land-Use Change and Forestry,0
2018,Kyrgyz Republic,Other Fuel Combustion,0.44
2018,Kyrgyz Republic,Total excluding LUCF,4.99
2018,Kyrgyz Republic,Total including LUCF,4.99
2018,Kyrgyz Republic,Waste,0.68
2018,Lao PDR,Agriculture,7.08
2018,Lao PDR,Energy,0.44
2018,Lao PDR,Fugitive Emissions,0.01
2018,Lao PDR,Industrial Processes,0
2018,Lao PDR,Land-Use Change and Forestry,0.33
2018,Lao PDR,Other Fuel Combustion,0.43
2018,Lao PDR,Total excluding LUCF,7.61
2018,Lao PDR,Total including LUCF,7.94
2018,Lao PDR,Waste,0.08
2018,Latvia,Agriculture,1.04
2018,Latvia,Energy,0.27
2018,Latvia,Fugitive Emissions,0.12
2018,Latvia,Industrial Processes,0
2018,Latvia,Land-Use Change and Forestry,0
2018,Latvia,Other Fuel Combustion,0.15
2018,Latvia,Total excluding LUCF,1.94
2018,Latvia,Total including LUCF,1.94
2018,Latvia,Waste,0.64
2018,Lebanon,Agriculture,0.24
2018,Lebanon,Energy,0.06
2018,Lebanon,Fugitive Emissions,0
2018,Lebanon,Industrial Processes,0
2018,Lebanon,Land-Use Change and Forestry,0
2018,Lebanon,Other Fuel Combustion,0.06
2018,Lebanon,Total excluding LUCF,3.25
2018,Lebanon,Total including LUCF,3.25
2018,Lebanon,Waste,2.95
2018,Lesotho,Agriculture,0.82
2018,Lesotho,Energy,1.29
2018,Lesotho,Fugitive Emissions,0
2018,Lesotho,Industrial Processes,0
2018,Lesotho,Land-Use Change and Forestry,0
2018,Lesotho,Other Fuel Combustion,1.29
2018,Lesotho,Total excluding LUCF,2.32
2018,Lesotho,Total including LUCF,2.32
2018,Lesotho,Waste,0.22
2018,Liberia,Agriculture,0.23
2018,Liberia,Energy,5.88
2018,Liberia,Fugitive Emissions,0
2018,Liberia,Industrial Processes,0
2018,Liberia,Land-Use Change and Forestry,0.01
2018,Liberia,Other Fuel Combustion,5.88
2018,Liberia,Total excluding LUCF,6.21
2018,Liberia,Total including LUCF,6.23
2018,Liberia,Waste,0.1
2018,Libya,Agriculture,1.65
2018,Libya,Energy,34.55
2018,Libya,Fugitive Emissions,34.23
2018,Libya,Industrial Processes,0
2018,Libya,Land-Use Change and Forestry,0
2018,Libya,Other Fuel Combustion,0.32
2018,Libya,Total excluding LUCF,37.79
2018,Libya,Total including LUCF,37.79
2018,Libya,Waste,1.59
2018,Liechtenstein,Agriculture,0.02
2018,Liechtenstein,Energy,0
2018,Liechtenstein,Fugitive Emissions,0
2018,Liechtenstein,Industrial Processes,0
2018,Liechtenstein,Other Fuel Combustion,0
2018,Liechtenstein,Total excluding LUCF,0.02
2018,Liechtenstein,Total including LUCF,0.02
2018,Liechtenstein,Waste,0
2018,Lithuania,Agriculture,1.78
2018,Lithuania,Energy,0.5
2018,Lithuania,Fugitive Emissions,0.3
2018,Lithuania,Industrial Processes,0
2018,Lithuania,Land-Use Change and Forestry,0
2018,Lithuania,Other Fuel Combustion,0.2
2018,Lithuania,Total excluding LUCF,3.15
2018,Lithuania,Total including LUCF,3.15
2018,Lithuania,Waste,0.87
2018,Luxembourg,Agriculture,0.43
2018,Luxembourg,Energy,0.05
2018,Luxembourg,Fugitive Emissions,0.03
2018,Luxembourg,Industrial Processes,0
2018,Luxembourg,Land-Use Change and Forestry,0
2018,Luxembourg,Other Fuel Combustion,0.02
2018,Luxembourg,Total excluding LUCF,0.54
2018,Luxembourg,Total including LUCF,0.54
2018,Luxembourg,Waste,0.06
2018,Madagascar,Agriculture,14.51
2018,Madagascar,Energy,2.28
2018,Madagascar,Fugitive Emissions,0
2018,Madagascar,Industrial Processes,0
2018,Madagascar,Land-Use Change and Forestry,0.29
2018,Madagascar,Other Fuel Combustion,2.28
2018,Madagascar,Total excluding LUCF,17.47
2018,Madagascar,Total including LUCF,17.75
2018,Madagascar,Waste,0.67
2018,Malawi,Agriculture,3.2
2018,Malawi,Energy,7.5
2018,Malawi,Fugitive Emissions,0.24
2018,Malawi,Industrial Processes,0.1
2018,Malawi,Land-Use Change and Forestry,0.18
2018,Malawi,Other Fuel Combustion,7.25
2018,Malawi,Total excluding LUCF,11.02
2018,Malawi,Total including LUCF,11.19
2018,Malawi,Waste,0.22
2018,Malaysia,Agriculture,4.73
2018,Malaysia,Energy,21.7
2018,Malaysia,Fugitive Emissions,18.74
2018,Malaysia,Industrial Processes,0
2018,Malaysia,Land-Use Change and Forestry,1.46
2018,Malaysia,Other Fuel Combustion,2.95
2018,Malaysia,Total excluding LUCF,46.58
2018,Malaysia,Total including LUCF,48.04
2018,Malaysia,Waste,20.15
2018,Maldives,Agriculture,0
2018,Maldives,Energy,0
2018,Maldives,Fugitive Emissions,0
2018,Maldives,Industrial Processes,0
2018,Maldives,Land-Use Change and Forestry,0
2018,Maldives,Other Fuel Combustion,0
2018,Maldives,Total excluding LUCF,0.13
2018,Maldives,Total including LUCF,0.13
2018,Maldives,Waste,0.13
2018,Mali,Agriculture,20.98
2018,Mali,Energy,1.86
2018,Mali,Fugitive Emissions,0
2018,Mali,Industrial Processes,0
2018,Mali,Land-Use Change and Forestry,0
2018,Mali,Other Fuel Combustion,1.86
2018,Mali,Total excluding LUCF,23.29
2018,Mali,Total including LUCF,23.29
2018,Mali,Waste,0.45
2018,Malta,Agriculture,0.06
2018,Malta,Energy,0
2018,Malta,Fugitive Emissions,0
2018,Malta,Industrial Processes,0
2018,Malta,Land-Use Change and Forestry,0
2018,Malta,Other Fuel Combustion,0
2018,Malta,Total excluding LUCF,0.22
2018,Malta,Total including LUCF,0.22
2018,Malta,Waste,0.16
2018,Marshall Islands,Agriculture,0
2018,Marshall Islands,Energy,0
2018,Marshall Islands,Fugitive Emissions,0
2018,Marshall Islands,Industrial Processes,0
2018,Marshall Islands,Land-Use Change and Forestry,0
2018,Marshall Islands,Other Fuel Combustion,0
2018,Marshall Islands,Total excluding LUCF,0.03
2018,Marshall Islands,Total including LUCF,0.03
2018,Marshall Islands,Waste,0.03
2018,Mauritania,Agriculture,6.36
2018,Mauritania,Energy,0.4
2018,Mauritania,Fugitive Emissions,0.21
2018,Mauritania,Industrial Processes,0
2018,Mauritania,Land-Use Change and Forestry,0
2018,Mauritania,Other Fuel Combustion,0.2
2018,Mauritania,Total excluding LUCF,6.83
2018,Mauritania,Total including LUCF,6.83
2018,Mauritania,Waste,0.06
2018,Mauritius,Agriculture,0.02
2018,Mauritius,Energy,0.02
2018,Mauritius,Fugitive Emissions,0
2018,Mauritius,Industrial Processes,0
2018,Mauritius,Land-Use Change and Forestry,0
2018,Mauritius,Other Fuel Combustion,0.02
2018,Mauritius,Total excluding LUCF,1.93
2018,Mauritius,Total including LUCF,1.93
2018,Mauritius,Waste,1.89
2018,Mexico,Agriculture,60.01
2018,Mexico,Energy,39.69
2018,Mexico,Fugitive Emissions,27.33
2018,Mexico,Industrial Processes,0.09
2018,Mexico,Land-Use Change and Forestry,0.45
2018,Mexico,Other Fuel Combustion,12.36
2018,Mexico,Total excluding LUCF,144.61
2018,Mexico,Total including LUCF,145.06
2018,Mexico,Waste,44.82
2018,Micronesia,Agriculture,0.05
2018,Micronesia,Energy,0
2018,Micronesia,Fugitive Emissions,0
2018,Micronesia,Industrial Processes,0
2018,Micronesia,Land-Use Change and Forestry,0
2018,Micronesia,Other Fuel Combustion,0
2018,Micronesia,Total excluding LUCF,0.06
2018,Micronesia,Total including LUCF,0.06
2018,Micronesia,Waste,0
2018,Moldova,Agriculture,0.7
2018,Moldova,Energy,0.87
2018,Moldova,Fugitive Emissions,0.73
2018,Moldova,Industrial Processes,0
2018,Moldova,Land-Use Change and Forestry,0
2018,Moldova,Other Fuel Combustion,0.14
2018,Moldova,Total excluding LUCF,3.31
2018,Moldova,Total including LUCF,3.31
2018,Moldova,Waste,1.75
2018,Mongolia,Agriculture,15.91
2018,Mongolia,Energy,1.74
2018,Mongolia,Fugitive Emissions,1.31
2018,Mongolia,Industrial Processes,0
2018,Mongolia,Land-Use Change and Forestry,0
2018,Mongolia,Other Fuel Combustion,0.43
2018,Mongolia,Total excluding LUCF,17.86
2018,Mongolia,Total including LUCF,17.86
2018,Mongolia,Waste,0.2
2018,Montenegro,Agriculture,0.3
2018,Montenegro,Energy,0.25
2018,Montenegro,Fugitive Emissions,0.18
2018,Montenegro,Industrial Processes,0
2018,Montenegro,Land-Use Change and Forestry,0
2018,Montenegro,Other Fuel Combustion,0.07
2018,Montenegro,Total excluding LUCF,0.82
2018,Montenegro,Total including LUCF,0.82
2018,Montenegro,Waste,0.27
2018,Morocco,Agriculture,7.5
2018,Morocco,Energy,6.31
2018,Morocco,Fugitive Emissions,3.15
2018,Morocco,Industrial Processes,0
2018,Morocco,Land-Use Change and Forestry,0
2018,Morocco,Other Fuel Combustion,3.16
2018,Morocco,Total excluding LUCF,17.67
2018,Morocco,Total including LUCF,17.67
2018,Morocco,Waste,3.85
2018,Mozambique,Agriculture,9.13
2018,Mozambique,Energy,4.06
2018,Mozambique,Fugitive Emissions,2.8
2018,Mozambique,Industrial Processes,0
2018,Mozambique,Land-Use Change and Forestry,10.63
2018,Mozambique,Other Fuel Combustion,1.25
2018,Mozambique,Total excluding LUCF,16.85
2018,Mozambique,Total including LUCF,27.48
2018,Mozambique,Waste,3.65
2018,Myanmar,Agriculture,58.53
2018,Myanmar,Energy,2.93
2018,Myanmar,Fugitive Emissions,0.22
2018,Myanmar,Industrial Processes,0
2018,Myanmar,Land-Use Change and Forestry,4.27
2018,Myanmar,Other Fuel Combustion,2.71
2018,Myanmar,Total excluding LUCF,65.79
2018,Myanmar,Total including LUCF,70.06
2018,Myanmar,Waste,4.33
2018,Namibia,Agriculture,3.71
2018,Namibia,Energy,0.35
2018,Namibia,Fugitive Emissions,0
2018,Namibia,Industrial Processes,0
2018,Namibia,Land-Use Change and Forestry,0
2018,Namibia,Other Fuel Combustion,0.35
2018,Namibia,Total excluding LUCF,4.51
2018,Namibia,Total including LUCF,4.51
2018,Namibia,Waste,0.45
2018,Nauru,Agriculture,0
2018,Nauru,Energy,0
2018,Nauru,Fugitive Emissions,0
2018,Nauru,Industrial Processes,0
2018,Nauru,Land-Use Change and Forestry,0
2018,Nauru,Other Fuel Combustion,0
2018,Nauru,Total excluding LUCF,0
2018,Nauru,Total including LUCF,0
2018,Nauru,Waste,0
2018,Nepal,Agriculture,19.77
2018,Nepal,Energy,10.59
2018,Nepal,Fugitive Emissions,0.01
2018,Nepal,Industrial Processes,0
2018,Nepal,Land-Use Change and Forestry,0.18
2018,Nepal,Other Fuel Combustion,10.59
2018,Nepal,Total excluding LUCF,30.8
2018,Nepal,Total including LUCF,30.99
2018,Nepal,Waste,0.44
2018,Netherlands,Agriculture,11.89
2018,Netherlands,Energy,2.16
2018,Netherlands,Fugitive Emissions,0.56
2018,Netherlands,Industrial Processes,0.43
2018,Netherlands,Land-Use Change and Forestry,0
2018,Netherlands,Other Fuel Combustion,1.6
2018,Netherlands,Total excluding LUCF,17.26
2018,Netherlands,Total including LUCF,17.26
2018,Netherlands,Waste,2.78
2018,New Zealand,Agriculture,27.7
2018,New Zealand,Energy,0.95
2018,New Zealand,Fugitive Emissions,0.81
2018,New Zealand,Industrial Processes,0.13
2018,New Zealand,Land-Use Change and Forestry,0
2018,New Zealand,Other Fuel Combustion,0.14
2018,New Zealand,Total excluding LUCF,32.53
2018,New Zealand,Total including LUCF,32.53
2018,New Zealand,Waste,3.76
2018,Nicaragua,Agriculture,8.01
2018,Nicaragua,Energy,0.87
2018,Nicaragua,Fugitive Emissions,0
2018,Nicaragua,Industrial Processes,0
2018,Nicaragua,Land-Use Change and Forestry,0.04
2018,Nicaragua,Other Fuel Combustion,0.87
2018,Nicaragua,Total excluding LUCF,9.83
2018,Nicaragua,Total including LUCF,9.87
2018,Nicaragua,Waste,0.95
2018,Niger,Agriculture,19.25
2018,Niger,Energy,4.7
2018,Niger,Fugitive Emissions,0.57
2018,Niger,Industrial Processes,0
2018,Niger,Land-Use Change and Forestry,0
2018,Niger,Other Fuel Combustion,4.14
2018,Niger,Total excluding LUCF,29.86
2018,Niger,Total including LUCF,29.86
2018,Niger,Waste,5.91
2018,Nigeria,Agriculture,45.78
2018,Nigeria,Energy,70.68
2018,Nigeria,Fugitive Emissions,39.84
2018,Nigeria,Industrial Processes,0
2018,Nigeria,Land-Use Change and Forestry,0.04
2018,Nigeria,Other Fuel Combustion,30.84
2018,Nigeria,Total excluding LUCF,127.9
2018,Nigeria,Total including LUCF,127.94
2018,Nigeria,Waste,11.43
2018,Norway,Agriculture,2.51
2018,Norway,Energy,1.32
2018,Norway,Fugitive Emissions,0.84
2018,Norway,Industrial Processes,0.02
2018,Norway,Land-Use Change and Forestry,0
2018,Norway,Other Fuel Combustion,0.48
2018,Norway,Total excluding LUCF,4.85
2018,Norway,Total including LUCF,4.85
2018,Norway,Waste,1
2018,Oman,Agriculture,1.08
2018,Oman,Energy,3.37
2018,Oman,Fugitive Emissions,3.19
2018,Oman,Industrial Processes,0
2018,Oman,Land-Use Change and Forestry,0
2018,Oman,Other Fuel Combustion,0.18
2018,Oman,Total excluding LUCF,5.46
2018,Oman,Total including LUCF,5.46
2018,Oman,Waste,1.01
2018,Pakistan,Agriculture,130.3
2018,Pakistan,Energy,15.81
2018,Pakistan,Fugitive Emissions,13.5
2018,Pakistan,Industrial Processes,0
2018,Pakistan,Land-Use Change and Forestry,0
2018,Pakistan,Other Fuel Combustion,2.31
2018,Pakistan,Total excluding LUCF,151.02
2018,Pakistan,Total including LUCF,151.02
2018,Pakistan,Waste,4.91
2018,Palau,Agriculture,0
2018,Palau,Energy,0
2018,Palau,Fugitive Emissions,0
2018,Palau,Industrial Processes,0
2018,Palau,Land-Use Change and Forestry,0
2018,Palau,Other Fuel Combustion,0
2018,Palau,Total excluding LUCF,0.02
2018,Palau,Total including LUCF,0.02
2018,Palau,Waste,0.02
2018,Panama,Agriculture,2.41
2018,Panama,Energy,0.53
2018,Panama,Fugitive Emissions,0
2018,Panama,Industrial Processes,0
2018,Panama,Land-Use Change and Forestry,0
2018,Panama,Other Fuel Combustion,0.53
2018,Panama,Total excluding LUCF,5.39
2018,Panama,Total including LUCF,5.39
2018,Panama,Waste,2.44
2018,Papua New Guinea,Agriculture,1.1
2018,Papua New Guinea,Energy,5.69
2018,Papua New Guinea,Fugitive Emissions,5.29
2018,Papua New Guinea,Industrial Processes,0
2018,Papua New Guinea,Land-Use Change and Forestry,0.06
2018,Papua New Guinea,Other Fuel Combustion,0.4
2018,Papua New Guinea,Total excluding LUCF,11.31
2018,Papua New Guinea,Total including LUCF,11.37
2018,Papua New Guinea,Waste,4.52
2018,Paraguay,Agriculture,20.79
2018,Paraguay,Energy,1.13
2018,Paraguay,Fugitive Emissions,0
2018,Paraguay,Industrial Processes,0
2018,Paraguay,Land-Use Change and Forestry,0.08
2018,Paraguay,Other Fuel Combustion,1.13
2018,Paraguay,Total excluding LUCF,29.07
2018,Paraguay,Total including LUCF,29.14
2018,Paraguay,Waste,7.15
2018,Peru,Agriculture,18.16
2018,Peru,Energy,3.01
2018,Peru,Fugitive Emissions,2.43
2018,Peru,Industrial Processes,0.02
2018,Peru,Land-Use Change and Forestry,0.05
2018,Peru,Other Fuel Combustion,0.58
2018,Peru,Total excluding LUCF,31.41
2018,Peru,Total including LUCF,31.47
2018,Peru,Waste,10.23
2018,Philippines,Agriculture,50.63
2018,Philippines,Energy,4.9
2018,Philippines,Fugitive Emissions,0.33
2018,Philippines,Industrial Processes,0.01
2018,Philippines,Land-Use Change and Forestry,0.01
2018,Philippines,Other Fuel Combustion,4.57
2018,Philippines,Total excluding LUCF,67.66
2018,Philippines,Total including LUCF,67.67
2018,Philippines,Waste,12.13
2018,Poland,Agriculture,14.69
2018,Poland,Energy,23.52
2018,Poland,Fugitive Emissions,19.72
2018,Poland,Industrial Processes,0.05
2018,Poland,Land-Use Change and Forestry,0
2018,Poland,Other Fuel Combustion,3.8
2018,Poland,Total excluding LUCF,47.54
2018,Poland,Total including LUCF,47.54
2018,Poland,Waste,9.27
2018,Portugal,Agriculture,4.78
2018,Portugal,Energy,0.39
2018,Portugal,Fugitive Emissions,0.06
2018,Portugal,Industrial Processes,0.04
2018,Portugal,Land-Use Change and Forestry,0.01
2018,Portugal,Other Fuel Combustion,0.33
